report_name,status,scopes_present,years_present,year,scope,page,value,unit,unit_normalized,label,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,unit_0,unit_1,unit_2,unit_3,unit_4,unit_5,unit_6,unit_7,unit_8,unit_9,unit_10,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2021,1,120,9752.0,tCO2e,t CO2e,Scope 1 Emissions/Scope 1 Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2022,1,120,17002.0,tCO2e,t CO2e,Scope 1 Emissions/Scope 1 Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2016,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2017,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2018,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2019,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2020,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2021,2lb,120,27277.0,tCO2e,t CO2e,"Scope 2 Emissions (Location-based, tCO 2 e)/Scope 2 Emissions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2022,2lb,120,22223.0,tCO2e,t CO2e,"Scope 2 Emissions (Location-based, tCO 2 e)/Scope 2 Emissions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2019,3,54,18.7,m tCO2e,m t CO2e,group’s Scope 3 emissions profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2021,3,120,82068.0,tCO2e,t CO2e,"Scope 3 Emissions (Business Travel & Upstream Transport, tCO 2 e)/Scope 3 Emissions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inchcape plc_2022_report,partial,"['1', '2lb', '3']","['2019', '2021', '2022']",2022,3,120,187713.0,tCO2e,t CO2e,"Scope 3 Emissions (Business Travel & Upstream Transport, tCO 2 e)/Scope 3 Emissions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2015,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2016,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2017,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2018,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2019,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2020,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2021,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2022,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2013,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2014,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2015,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2016,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2017,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2018,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2019,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2020,2mb,Env33,0.0,,,Scope 2 Greenhouse Gas (GHG) emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2021,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2022,2mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
innospec inc_2020_report,partial,['2mb'],['2020'],2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2015,1,10,6903710.0,tCO2e,t CO2e,Direct (Scope 1)/Direct Scope 1,[6903710],[6903710],[6903710],,,,,[6903710],[6903710],[6903710.0],[6903710],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],,,,,['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2015,1,9,6903710.0,tCO2e,t CO2e,Direct (Scope 1),[6903710],[6903710],[6903710],,,,,[6903710],[6903710],[6903710.0],[6903710],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],,,,,['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2016,1,10,7484799.0,tCO2e,t CO2e,Direct (Scope 1)/Direct Scope 1,[7491616],[7491616],[7491616],,,,,[7491616],[7491616],[7491616.0],[7491616],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],,,,,['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2016,1,9,7491616.0,tCO2e,t CO2e,Direct (Scope 1),[7491616],[7491616],[7491616],,,,,[7491616],[7491616],[7491616.0],[7491616],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],,,,,['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2017,1,10,7809488.0,tCO2e,t CO2e,Direct (Scope 1)/Direct Scope 1,[7809488],[7809488],[7809488],,,,,[7809488],[7809488],[7809488.0],[7809488],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],,,,,['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2017,1,9,7809488.0,tCO2e,t CO2e,Direct (Scope 1),[7809488],[7809488],[7809488],,,,,[7809488],[7809488],[7809488.0],[7809488],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],,,,,['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2018,1,10,8370944.0,tCO2e,t CO2e,Direct (Scope 1),[8370944],[8370944],[8370944],,,,,[8370944],[8370944],[8370944.0],[8370944],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],,,,,['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2018,1,9,8370944.0,tCO2e,t CO2e,Direct (Scope 1),[8370944],[8370944],[8370944],,,,,[8370944],[8370944],[8370944.0],[8370944],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],,,,,['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2019,1,10,8730756.0,tCO2e,t CO2e,Direct (Scope 1)/Direct Scope 1,[8730756],[8730756],[8730756],[8730756],[8730756.0],[8730756.0],[8730756],[8730756],[8730756],[8730756.0],[8730756],['tCO2e'],['tCO2e'],['tCO₂e'],['tCO2e'],['tonnes CO2e'],['tonnes CO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],['Direct (Scope 1)'],['total'],['total'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2019,1,11,8730756.0,tonnes CO2e,t CO2e,Direct (Scope 1)/Direct Scope 1,[8730756],[8730756],[8730756],[8730756],[8730756.0],[8730756.0],[8730756],[8730756],[8730756],[8730756.0],[8730756],['tCO2e'],['tCO2e'],['tCO₂e'],['tCO2e'],['tonnes CO2e'],['tonnes CO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],['Direct (Scope 1)'],['total'],['total'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2019,1,9,8730756.0,tCO2e,t CO2e,Direct (Scope 1),[8730756],[8730756],[8730756],[8730756],[8730756.0],[8730756.0],[8730756],[8730756],[8730756],[8730756.0],[8730756],['tCO2e'],['tCO2e'],['tCO₂e'],['tCO2e'],['tonnes CO2e'],['tonnes CO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Direct (Scope 1)'],['Direct (Scope 1)'],['total'],['Direct (Scope 1)'],['total'],['total'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)'],['Direct (Scope 1)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2015,2lb,10,25768.0,tCO2e,t CO2e,Indirect Energy (Scope 2),[25768],[25768],[25768],,,,,[25768],[25768],[25768.0],[25768],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['total'],,,,,['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2015,2lb,9,25768.0,tCO2e,t CO2e,Indirect Energy (Scope 2)/indirect energy (Scope 2),[25768],[25768],[25768],,,,,[25768],[25768],[25768.0],[25768],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['total'],,,,,['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2016,2lb,10,27702.0,tCO2e,t CO2e,Indirect Energy (Scope 2),[27702],[27702],[27702],,,,,[27702],[27702],[27702.0],[27702],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['total'],,,,,['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2016,2lb,9,27702.0,tCO2e,t CO2e,Indirect Energy (Scope 2)/indirect energy (Scope 2),[27702],[27702],[27702],,,,,[27702],[27702],[27702.0],[27702],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['total'],,,,,['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2017,2lb,10,26521.0,tCO2e,t CO2e,Indirect Energy (Scope 2),[26521],[26521],[26521],,,,,[26521],[26521],[26521.0],[26521],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['total'],,,,,['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2017,2lb,9,26521.0,tCO2e,t CO2e,Indirect Energy (Scope 2)/indirect energy (Scope 2),[26521],[26521],[26521],,,,,[26521],[26521],[26521.0],[26521],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['total'],,,,,['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)']
jetblue airways corp_2019_report,partial,"['1', '2lb', '3']","['2015', '2016', '2017', '2018', '2019']",2018,2lb,10,26656.0,tCO2e,t CO2e,Indirect Energy (Scope 2),[26656],[26656],[26656],,,,,[26656],[26656],[26656.0],[26656],['tCO2e'],['tCO2e'],['tCO₂e'],,,,,['tCO2e'],['tCO2e'],['tCO2e'],['tCO2e'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['total'],,,,,['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)'],['Indirect Energy (Scope 2)']
