report_name,status,scopes_present,years_present,year,scope,page,value,unit,unit_normalized,label,value_t1,value_t2,value_m1,value_m2,value_i1,value_i2,unit_t1,unit_t2,unit_m1,unit_m2,unit_i1,unit_i2,label_t1,label_t2,label_m1,label_m2,label_i1,label_i2
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2017,2lb,95,363.0,kilotonnes of CO2-equivalent,kt CO2e,indirect co2 emissions/Indirect CO2e emissions,[363.0],[363.0],,,,,['kilotonnes of CO2-equivalent'],['kilotonnes of CO2-equivalent'],,,,,['Indirect CO2e emissions'],['Indirect CO2e emissions'],,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2018,2lb,95,403.0,kilotonnes of CO2-equivalent,kt CO2e,indirect co2 emissions/Indirect CO2e emissions,[403.0],[403.0],,,,,['kilotonnes of CO2-equivalent'],['kilotonnes of CO2-equivalent'],,,,,['Indirect CO2e emissions'],['Indirect CO2e emissions'],,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2019,2lb,95,402.0,kilotonnes of CO2-equivalent,kt CO2e,indirect co2 emissions/Indirect CO2e emissions,[402.0],[402.0],,,,,['kilotonnes of CO2-equivalent'],['kilotonnes of CO2-equivalent'],,,,,['Indirect CO2e emissions'],['Indirect CO2e emissions'],,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2020,2lb,95,367.0,kilotonnes of CO2-equivalent,kt CO2e,indirect co2 emissions/Indirect CO2e emissions,[367.0],[367.0],,,,,['kilotonnes of CO2-equivalent'],['kilotonnes of CO2-equivalent'],,,,,['Indirect CO2e emissions'],['Indirect CO2e emissions'],,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2015,2mb,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2016,2mb,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2017,2mb,,,,,,,,[363.0],[363.0],[363.0],[363.0],,,['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],,,['Indirect CO₂ emissions'],['Indirect CO₂ emissions'],['Indirect CO₂e emissions'],['Indirect CO₂e emissions']
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2018,2mb,,,,,,,,[403.0],[403.0],[403.0],[403.0],,,['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],,,['Indirect CO₂ emissions'],['Indirect CO₂ emissions'],['Indirect CO₂e emissions'],['Indirect CO₂e emissions']
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2019,2mb,,,,,,,,[402.0],[402.0],[402.0],[402.0],,,['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],,,['Indirect CO₂ emissions'],['Indirect CO₂ emissions'],['Indirect CO₂e emissions'],['Indirect CO₂e emissions']
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2020,2mb,,,,,,,,[367.0],[367.0],[367.0],[367.0],,,['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],['kilotonnes of CO₂-equivalent'],,,['Indirect CO₂ emissions'],['Indirect CO₂ emissions'],['Indirect CO₂e emissions'],['Indirect CO₂e emissions']
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2013,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2014,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2015,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2016,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2017,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2018,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2019,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2020,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2021,3,,,,,,,,,,,,,,,,,,,,,,,
hudbay minerals inc_2020_report,partial,"['1', '2lb']","['2017', '2018', '2019', '2020']",2022,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2013,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2014,1,48,188000.0,metric tons CO₂ eqv,t CO2e,Scope 1,[188000.0],[188000.0],[188000.0],[188000.0],[188000.0],[188000.0],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Scope 1'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2015,1,48,191000.0,metric tons CO₂ eqv,t CO2e,Scope 1,[191000.0],[191000.0],[191000.0],[191000.0],[191000.0],[191000.0],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Scope 1'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2016,1,48,198000.0,metric tons CO₂ eqv,t CO2e,Scope 1,[198000.0],[198000.0],[198000.0],[198000.0],[198000.0],[198000.0],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Scope 1'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2017,1,48,207000.0,metric tons CO₂ eqv,t CO2e,Scope 1,[207000.0],[207000.0],[207000.0],[207000.0],[207000.0],[207000.0],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Scope 1'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2018,1,48,207000.0,metric tons CO₂ eqv,t CO2e,Scope 1,[207000.0],[207000.0],[207000.0],[207000.0],[207000.0],[207000.0],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions'],['Scope 1'],['Direct (Scope 1) GHG emissions'],['Direct (Scope 1) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2019,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2020,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2021,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2022,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2014,2lb,48,479000.0,metric tons CO₂ eqv,t CO2e,Scope 2,[479000.0],[479000.0],[479000.0],[479000.0],,,['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions (location-based)'],['Energy indirect (Scope 2) GHG emissions'],['Scope 2'],,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2015,2lb,48,487000.0,metric tons CO₂ eqv,t CO2e,Scope 2,[487000.0],[487000.0],[487000.0],[487000.0],,,['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions (location-based)'],['Energy indirect (Scope 2) GHG emissions'],['Scope 2'],,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2016,2lb,48,526000.0,metric tons CO₂ eqv,t CO2e,Scope 2,[526000.0],[526000.0],[526000.0],[526000.0],,,['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions (location-based)'],['Energy indirect (Scope 2) GHG emissions'],['Scope 2'],,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2017,2lb,48,549000.0,metric tons CO₂ eqv,t CO2e,Scope 2,[549000.0],[549000.0],[549000.0],[549000.0],,,['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions (location-based)'],['Energy indirect (Scope 2) GHG emissions'],['Scope 2'],,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2018,2lb,48,559000.0,metric tons CO₂ eqv,t CO2e,Scope 2,[559000.0],[559000.0],[559000.0],[559000.0],,,['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO2 eqv'],['metric tons CO₂ eqv'],,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions (location-based)'],['Energy indirect (Scope 2) GHG emissions'],['Scope 2'],,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2019,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2020,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2014,2mb,,,,,,,,,,[479000.0],[291000.0],,,,,['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],,,,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2015,2mb,,,,,,,,,,[487000.0],[296000.0],,,,,['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],,,,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2016,2mb,,,,,,,,,,[526000.0],[328000.0],,,,,['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],,,,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2017,2mb,,,,,,,,,,[549000.0],[342000.0],,,,,['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],,,,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2018,2mb,,,,,,,,,,[559000.0],[352000.0],,,,,['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],,,,,['Energy indirect (Scope 2) GHG emissions'],['Energy indirect (Scope 2) GHG emissions']
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2019,2mb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2020,2mb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2021,2mb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2022,2mb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2013,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2014,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2015,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2016,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2017,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2018,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2019,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2020,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2021,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2018_report,partial,"['1', '2lb']","['2014', '2015', '2016', '2017', '2018']",2022,3,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2013,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2014,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2015,1,44,191000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 1/TOTAL GREENHOUSE GAS EMISSIONS,[191000.0],[191000.0],[191000.0],[191000.0],[191000.0],[191000.0],['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],['metric tons CO2 EQV'],['Scope 1'],['Scope 1'],['Scope 1 emissions'],['Scope 1 greenhouse gas emissions'],['Scope 1'],['Scope 1']
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2016,1,44,198000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 1/TOTAL GREENHOUSE GAS EMISSIONS,[198000.0],[198000.0],[198000.0],[198000.0],[198000.0],[198000.0],['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],['metric tons CO2 EQV'],['Scope 1'],['Scope 1'],['Scope 1 emissions'],['Scope 1 greenhouse gas emissions'],['Scope 1'],['Scope 1']
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2017,1,44,207000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 1/TOTAL GREENHOUSE GAS EMISSIONS,[207000.0],[207000.0],[207000.0],[207000.0],[207000.0],[207000.0],['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],['metric tons CO2 EQV'],['Scope 1'],['Scope 1'],['Scope 1 emissions'],['Scope 1 greenhouse gas emissions'],['Scope 1'],['Scope 1']
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2018,1,44,207000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 1/TOTAL GREENHOUSE GAS EMISSIONS,[207000.0],[207000.0],[207000.0],[207000.0],[207000.0],[207000.0],['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],['metric tons CO2 EQV'],['Scope 1'],['Scope 1'],['Scope 1 emissions'],['Scope 1 greenhouse gas emissions'],['Scope 1'],['Scope 1']
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2019,1,44,219000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 1/TOTAL GREENHOUSE GAS EMISSIONS,[219000.0],[219000.0],[219000.0],[219000.0],[219000.0],[219000.0],['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],['metric tons CO2 EQV'],['Scope 1'],['Scope 1'],['Scope 1 emissions'],['Scope 1 greenhouse gas emissions'],['Scope 1'],['Scope 1']
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2020,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2021,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2022,1,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2013,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2014,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2015,2lb,44,484000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 2/TOTAL GREENHOUSE GAS EMISSIONS,[484000.0],[484000.0],[484000.0],[484000.0],[484000.0],,['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],,['Scope 2'],['Scope 2'],['Scope 2 emissions'],['Scope 2 greenhouse gas emissions (location-based)'],['Scope 2'],
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2016,2lb,44,512000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 2/TOTAL GREENHOUSE GAS EMISSIONS,[512000.0],[512000.0],[512000.0],[512000.0],[512000.0],,['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],,['Scope 2'],['Scope 2'],['Scope 2 emissions'],['Scope 2 greenhouse gas emissions (location-based)'],['Scope 2'],
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2017,2lb,44,534000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 2/TOTAL GREENHOUSE GAS EMISSIONS,[534000.0],[534000.0],[534000.0],[534000.0],[534000.0],,['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],,['Scope 2'],['Scope 2'],['Scope 2 emissions'],['Scope 2 greenhouse gas emissions (location-based)'],['Scope 2'],
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2018,2lb,44,544000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 2/TOTAL GREENHOUSE GAS EMISSIONS,[544000.0],[544000.0],[544000.0],[544000.0],[544000.0],,['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],,['Scope 2'],['Scope 2'],['Scope 2 emissions'],['Scope 2 greenhouse gas emissions (location-based)'],['Scope 2'],
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2019,2lb,44,546000.0,metric tons CO₂ eqv,t CO2e,TOTAL GREENHOUSE GAS EMISSIONS - Scope 2/TOTAL GREENHOUSE GAS EMISSIONS,[546000.0],[546000.0],[546000.0],[546000.0],[546000.0],,['metric tons CO2 eq'],['metric tons CO2 EQV'],['metric tons CO₂ eqv'],['metric tons CO₂ eqv'],['metric tons CO2 EQV'],,['Scope 2'],['Scope 2'],['Scope 2 emissions'],['Scope 2 greenhouse gas emissions (location-based)'],['Scope 2'],
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2020,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2021,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2022,2lb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2013,2mb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2014,2mb,,,,,,,,,,,,,,,,,,,,,,,
huhtamaki_2019_report,partial,"['1', '2lb']","['2015', '2016', '2017', '2018', '2019']",2015,2mb,,,,,,,,,,,[484000.0],,,,,,['metric tons CO2 EQV'],,,,,,['Scope 2']
